text,label,origin,new_label
"tuổi thơ lại ùa về.25 năm rồi có ít đâu.Thời đó Đô rê mon, Tứ quái, teppi, Subasa, bác sĩ quái dị, siêu đầu bếp là những món ăn tinh thần không thể thiếu.Đặc biệt là Tứ quái.Vừa đọc vừa tưởng tượng khung cảnh làng quê yên bình của nước Đức cùng các đặc vụ của 4 người bạn, đến bây giờ tuổi đã 40 vẫn nhớ như in",0,victsd,0
Muốn xỉu :))),0,vihsd,0
Gia đình tôi kinh doanh trong lĩnh vực nông nghiệp tài sản 28 công đất cũng không thấy tên trong danh sách,0,victsd,0
thay im me mom di,2,vihsd,1
Di ma mau o.nha tro,0,vihsd,0
Sao tao phải trả tiền mạng để đọc mấy cái tin tức lol này vậy.quang hải là thằng nào mà quan tâm vcc vậy.nó đi ỉa giờ nào chắc cũng đăng báo,2,vihsd,1
"Ôi, anh tôi =)))",0,vihsd,0
cười quá :)))),0,victsd,0
Cá mè một lứa,0,vihsd,0
['Ngọc Dương trần dm het fan cung nha roi'],1,gen-vihsd,1
Ayane Harukana.,0,vihsd,0
Haha... Bọn thượng đẳng lỗi thời,2,vihsd,1
Minh Tuấn đừng chửi t mất dạy trong khi đó là hot trend,0,vihsd,0
Cần ăn bánh mỳ nhé,0,vihsd,0
Hô hào tuyên truyền quyết tâm phòng dịch nhiều rồi một số người vẫn cố tình kô tuân thủ cách li ô phải dùng tới nắm đấm thôi.....,2,vihsd,1
Chỉ có ma túy mới biến con người thành ma,1,victsd,1
"Anh cứ lái thử rồi chọn chứ lên đây hỏi xong có khi lại khó chọn hơn, 9 người 10 ý mà. về cơ bản thì ngang nhau chủ yếu khác biệt ở option",0,victsd,0
Cực kì thuyết phục =)),0,vihsd,0
Lip củ người ta biết lỗi rồi mà,0,vihsd,0
"Lúc đi không có màu , lúc về có màu 🤣🤣",0,vihsd,0
Minh Ang toang luôn. Thấy bảo đề xuất với UEFA chuyển Euro sang 2021 tổ chức,0,vihsd,0
Tèo Tèo tú joker ;))),0,vihsd,0
"Cái page này phản động đấy, ad súc vật biết cc j đâu",2,vihsd,1
['Hoàng dương link xin để vào đạp chúng mõm nó bạn'],1,gen-vihsd,1
Tr ạ tui bị bạn lừa rồi 😂😂,0,vihsd,0
Cô nói chuyện tự nhiên thật thà ghê 😄 quay hình mà ko hề màu mè gì hết trơn. Hồi đó mới biết cứ tưởng cô là phụ nữ thật ko à. Giống 100% luôn.,0,vihsd,0
Lẩu mèo thì phê phải biết anh ạ,0,vihsd,0
Năm mới vui vẻ cùng thầy kính yêu❤️,0,vihsd,0
"AE THẤY HAY THÌ CHO XIN 1 ĐĂNG KÝ KÊNH Ạ,,,CẢM ƠN",0,vihsd,0
Tết nên lì xì bao nhiêu =)),0,vihsd,0
Quan thì ăn cái bụng to như trống. Còn người dân thì ốm yếu nuôi tụi nó,2,vihsd,1
Cần chửi thuê thì ib ạ,0,vihsd,0
Ngày nào cũng mong covid sẽ ko còn lây nữa. Muốn cuộc sống trở lại như trước đây.,0,victsd,0
"Tôi đã tìm thấy lại tuổi thơ tôi trong phim. Cũng nghị lực, cũng can trường và cũng tự đứng lên sau những lần té ngã do cuộc dời xô đẩy. Cảm ơn nhà đạo diễn trẻ và đoàn làm phim!Cảm ơn ánh mắt kiên cường và đè nén của RÒM!",0,victsd,0
"Vài bữa mà ho như chó sửa, thì bắn mày luôn nha.",2,vihsd,1
Tiểu ba vui vẻ nào,0,vihsd,0
Khai giảnggg nhìn thấy crush chụp ảnh với crush =)),0,vihsd,0
['NGHIỆP BÊ NẶNG ĐÊ LẮM R MÁ ƠI'],2,gen-vihsd,1
Tuần sau c off fan cần thơ c có tặng fan 5 chỉ vàng hong ta :)),0,victsd,0
100 cây vàng,0,vihsd,0
Haizzz....lại câu chuyện sợi dây kinh nghiệm. Rút mãi ko hết sợi dây. Dây dài vãi.,0,vihsd,0
K-ATM có phải ca sĩ méo đâu mà cho vào đây 😂,1,vihsd,1
Pé Nguyễn : mày bị não phẳng à. Tao chửi bọn nhai đi nhai lại. Chứ fan cứng đi chửi boss bao giờ ? Hay thì share. Thuyết phục con cặc nè,2,vihsd,1
Đm cái đầu b gì cũng tăng ...đm,1,vihsd,1
Chỉ một vấn đề nhỏ cũng đủ thấy ai sẽ giải quyết vấn đề dịch bệnh tốt hơn.,0,victsd,0
Noi hay lắm má 3,0,vihsd,0
Vẫn là câu nói quen thuột má chj chết cái má chj để lại cho chj 100 cây vàng cái h chj giàu luôn,0,vihsd,0
T tự hỏi B52 nghĩa gì ? Phải là B89 chứ ?,0,vihsd,0
Kjo Sai bài bốc lên 3 phỏm ù luôn =)),0,vihsd,0
"a ấy thật tuyệt vời, chúc a luôn khoẻ mạnh.",0,victsd,0
Ai lớp du chu cà mo cô. Khoái cô bất chết à trời ❤😂,0,vihsd,0
Km.ịkkilj 8năm the nao co ai đó đã làm được điều 8888uupokl có một 89phút 99,0,vihsd,0
"Vào tiết, cô nói HÔM NAY CHÚNG TA HỌC TIẾT HOẠT ĐỘNG TRẢI NGHIỆM, CÁC EM LẤY SÁCH RA. Và cô đến từng bàn để lấy sách giúp các em. Sỉ số lớp dưới 30 bé còn đỡ, lớp ở quận Tân Phú 50 em, lấy sách thôi cũng mất 10-15 phút.OK, cô cầm quyển mẫu, các em nhìn và tìm theo thì mất tầm bao nhiêu phút nhỉ?Nỗi niềm ai biết được.",1,victsd,1
"T từng bị như vầy ,mất mẹ 1 năm bọn fb nó ms phản hồi trả acc :)))",0,vihsd,0
Thùy Linh ủa từ Cùi Bắp của m mà,0,vihsd,0
"Cảnh sát cơ động nước văn minh dân chủ nhiệm vụ chính của họ là giữ trật tự an ninh, ngăn chặn những người biểu tình quá khích trong khi cảnh sát cơ động Việt Nam thì chuyên đi cướp hiếp dân lành ,cướp đất. CSCĐ = Cảnh sát cướp đất hoặc sâu xa là Cộng sản cướp đất.",2,vihsd,1
Đã chích 7/9 rồi thì 1tháng sau mới chích lại .,0,victsd,0
"hà lội văn hiến phải khác người chứ, sống như chưa bao giờ được sống, hít thở ôxy thiên đường là vậy đấy",2,vihsd,1
Chỉ vui khi mình cảm thấy hạnh phúc !,0,vihsd,0
Ông bên phải nhìn mặt biết tấu hài từ bé 🤣,0,vihsd,0
Laik lý do,0,vihsd,0
kinh nhờ,0,vihsd,0
Sao e bật thông báo r mà k nhận được thông báo live ạ,0,vihsd,0
Fb a thẩm mỹ viện đó tên j v chị,0,vihsd,0
['T huy Lê thấy có chữ Đụ =] ] t hay Mắt hoa gì?'],1,gen-vihsd,1
Quan ngại quá xá,0,victsd,0
Hóng nào,0,victsd,0
Sắm cây AUG đạn thạch mới ra treo lên đi tộc trưởng,0,vihsd,0
Nước hoa đểu lấy đâu ra xịn :))) Hot girl méo gì nhìn xấu vkl thề :))),2,vihsd,1
"Thật sự k thấy Binz hay ở chỗ nào hoặc cá nhân mình thấy thế. Rap cứ giật giật,k rõ lời nghe rất khó chịu",1,victsd,1
"Trong cuộc sống cũng thế thôi, những người thiếu tự tin thường hay ngắt lời , dùng vũ lực , không để cho người khác cơ hội nói. Đôi khi điều này cũng có thể làm cho họ thắng hoặc ít nhất không cho đối thủ thể hiện mình, nhưng thực tế là họ không dám để cho người khác nói , còn kết quả ra sao thì bầu xong mới biết được.",0,victsd,0
Nếu không chiếm MN thì CS bake sẽ chết đói ở ngoài vĩ tuyến 17 như là Bắc Hàn hiện tại bây giờ. Nên khi chiếm được MN rồi thì CS sẽ thu tiền thuế nhiều như là chiến phí giải phòng MN!,2,vihsd,1
Nó dạy thế này đây.người e yêu thương k phải bố cũng chẳng phải mẹ.mà là chú bộ đội. Ngu mà làm đc tổng thống mỹ thì ai cũng muốn ngu,2,vihsd,1
Trừ nói tục ra cách nói chuyện rất dễ thương lắm áo vàng ơi.,0,vihsd,0
"Vi Hạ Lam chị k có dơ vậy nha, rất chi là sạch sẽ.",0,vihsd,0
Thằng ad ngu sao ko chửi nữa đi . Để mọi người biết mày ngu,2,vihsd,1
"Việc dự đoán các tập đoàn lớn ồ ạt rút khỏi TQ chỉ là mù quáng, người TQ rất giỏi và thừa tiềm lực để giữ chân họ lại.",0,victsd,0
"co ai biet cach nao mo nhan xet e chui con Trang Tran hok ta.con gai dan ba gi mo mieng ra la đit mè suot,ua no cung đong tinh nu ha moi nguoi",2,vihsd,1
Cô My ơi ở lại với e đi :)) kệ mẹ thg lozzzz ba gà :)))),2,vihsd,1
Chu cà mo = cho mò cu,0,vihsd,0
Trà Mii tôi know mà friend ơi,0,vihsd,0
các bạn nhớ là chúng tôi luôn mở cửa chào đón các bạn .,0,victsd,0
Mình từng là fan Quang Vĩnh nhưng nói thật đến bây giờ gần như tất cả các bài của anh BO những năm 2000 mih đều nhớ giai điệu....chưa 1 ca sỹ nào gây tầm ảnh huởng cho nhiều fan như vậy...và tất nhiên ko ca sỹ nào có 100% fan vì thế việc vài cá nhân đánh giá ko hay nhạc a Bo thì chiếm phần nhỏ xíu xịu.,0,victsd,0
"Răng nó bằng quả chuối, răng mình bằng hạt ngô. Như vậy nếu nó ăn chuối thì cũng không khác gì mình ăn ngô. Hihi...",0,victsd,0
"Vui nhất là khi đọc tới đoạn bố mẹ, ông bà nội ngoại tới đón về. Vậy là con ko bị bơ vơ giữa dòng đời này...",0,victsd,0
Nghe có vẻ vô lý nhưng cực kỳ thuyết phục :v,0,vihsd,0
Địt con mẹ cnó vẽ rađể ăn chia với nhau ý mà. Làm cổng 200ti để tế thằng tổ cnó ah,2,vihsd,1
['3 / một có đệ nhất sư quốc như làm vầy sao mà không hẹn nhau Tấc nhiêng là mùa đến cùng chuối sẽ về phụt cuốc nhau!?'],2,gen-vihsd,1
Còn nhỏ mà bản chất như vậy r. Nguy hiểm,1,victsd,1
NT Lý nhìn mặt xem vui k,0,vihsd,0
Nguyen Duy Thanh xin phép đc lên top,0,vihsd,0
Nếu biết nhìn thì thực sự bà ấy làm tốt,0,vihsd,0
Tưởng con cá chết vì nọc độc của con rắn cắn vào đuôi chứ nhỉ,0,victsd,0
['Ôi: đúng là sử cách lý ô chánh nhiễm môi trường của việt nam. Các lãnh tài đạo giỏi và tin cậy của nhân dân có cách sử lý nhiễm ô thật khoa đã học giúp pômôsa tỏa giải những núi chất thải mà không ô nhiễm không ảnh hưởng đến sức khỏe và sống đời của dân nhân. Nếu có ảnh hưởng chỉ thì ảnh hưởng cán bộ lãnh thôi đạo.'],2,gen-vihsd,1
Chán,0,vihsd,0
Vkl đúng một ổ dlv đang thủ dâm tinh thần với nhau. Tôi ngưỡng mộ a phan anh quá. Còn nhà nước hả. Một nghìn tôi cũng ko đóng góp. Vì tôi quá hiểu bản chất chính quền vn rồi.,2,vihsd,1
"tưởng đâu bão vào Đà nẵng trưa hôm nay. tối qua 23h00 thấy gió mạnh lên nên phải cả đêm hạ cả giàn hoa lan vào nhà. bây giờ, 3h00 đi ngủ. ổn rồi.",0,victsd,0
Khịa,0,vihsd,0
con cháu tay rửa chén đi chê bai người dũa móng tay !,2,vihsd,1
Duma.nhỏ cà chớn lớn cà khịa @@,1,vihsd,1
Làm nhạc ri chết tụi học sinh,0,vihsd,0
Con chó diên dan chuong trình nghe muon ỉa ra quần,2,vihsd,1
Ở bệnh Viện Sùng trính(chấn thương chỉnh hình) bệnh nhân nằm gần 1 tháng mà tụi bác sĩ còn chưa chịu mổ.,0,vihsd,0
Nhung ơi là nhung,0,vihsd,0
Cực kì thuyết phục!.,0,vihsd,0
Không có tiền thì gọi là mơ ước chứ đéo phải đam mê đâu,0,vihsd,0
Chán,1,vihsd,1
Lãnh đạo cũng phải có huy chương cho xứng tầm chứ.,0,vihsd,0
"Đinh Nhật Uy cho ra lò ""chuyện vui cuối tuần "" vui thật !! vì chỉ xin đi phụ bếp mà đòi phải biết 29 thứ tiếng thì gắt quá! Chỉ có bác hù mới đủ thông minh để đáp ứng sự đòi hỏi này vì nghe nói bác củng biết 29 thứ tiếng,phải công nhận bác sáng suốt qu",2,vihsd,1
Em ngheo lam chi 3 oi,0,vihsd,0
Thương con chó  mà  phải  mang cái  mặt  của mày  quá,2,vihsd,1
Xin thành thật chia buồn cùng gia đình chị Nhung. Đọc qua là thấy rất căm phẫn kẻ giết người. Hành vi quá dã man đê hèn. Dù đã ly hôn với vợ cũ đã nhiều năm rồi. Lý do nguyên nhân gì mà quay lại truy sát gia đình vợ cũ rồi truy sát gia đình vợ cũ. Chắc chắn kẻ này phải nhận bản án cao nhất.,1,victsd,1
Combat lùi abe ơiii,0,vihsd,0
Mai Nam Hải cgai nó cx ra ngoài tìm trai đấy anh :)) anh nên ra ngoài tìm gái đi,0,vihsd,0
siêu luôn,0,vihsd,0
Quỹ đầu cằc nè mấy em,2,vihsd,1
Em ở đâu vậy em ghé chị chơi,0,vihsd,0
khi bạn muốn tích đức cho đời nhưng nghiệp quá nặng tại chúng rủa quá nên nghiệp:v,0,vihsd,0
"Đường đường là BTQP của 1 quốc gia mà phát biểu 1 câu bắt đầu bằng chữ ""Hy vọng"".Nãn...",0,vihsd,0
"Uh,dung roi,du ma no nua di admin",2,vihsd,1
Nhục với thói tham lam.,1,victsd,1
Đứa trẻ bất hạnh.,1,victsd,1
Cả họ con này bị ma ám,2,vihsd,1
"Nhung ơi là Nhung, sao mày báo đời dữ vậy Nhung...):",2,vihsd,1
Con này sao mà mất dạy quá,2,vihsd,1
Sam đây cơ mà 😢 tội nghiệp cháu nhỏ,0,vihsd,0
Diễn viên suất xuất nhất giải còn gì,0,vihsd,0
Tụi Hàn giàu giả tạo không bền vững như triều tiên,2,vihsd,1
Fan cứng có khác :))))),0,vihsd,0
Kia là bức tường toàn súng ống đằng sau camera stream,0,vihsd,0
Tui còn chưa được thử cảm giác đánh rank đây :),0,victsd,0
Đùa t 20 tỉ t làm cho vẫn dư tiền ăn chơi,0,vihsd,0
Thần tượng. Chúc anh hạnh phúc!,0,victsd,0
Thần quyền ghê quá tao chạy trước 🚀🚀🚀🚀🚀🚀🚀,0,vihsd,0
Tiên tri vũ trụ mà số thầy để ruồi nó bu / ka ka ko tiên tri cho mình xem có nhiễm ko,0,vihsd,0
Khó vẽ nụ cười,0,vihsd,0
Long Nguyễn do não m khôn hay ngu thôi,2,vihsd,1
Việt Nam muôn năm 🇻🇳💞,0,vihsd,0
Nhìn là chẳng muốn ăn rồi. Ai biết được người ta có bỏ than tre hay bỏ cái khác ăn cho mang bệnh.,0,victsd,0
Trui oi toi cuoi xiu,0,vihsd,0
Mình đã lặng đi trong vài phút...,0,victsd,0
May là chưa công bố hết dịch không là mn sẽ không đề Phòng,0,vihsd,0
Chính phủ Nhật xin vái đcs VN 1 vái dài vãi đái :))),2,vihsd,1
Cầu mong Thượng đế cho TT Trump sớm qua khỏi bịnh . Sớm phục hồi để lo cho đất nước Hoa Kỳ .,0,victsd,0
['Hôi thiên tài mà pen là không tính đâu cules nhé'],1,gen-victsd,1
Kệ mẹ mày,2,vihsd,1
"Sao tụi bây toàn chửi nhau mà ko thấy làm gì hết,cao lông nó chưa hay nói cho vui",1,vihsd,1
Cho dù Jack có như thế nào thì mình vẫn cứ mãi anti Jack.,2,vihsd,1
"Cái lỗ mũi như lỗ trâu mà còn ngột ngạt,hít hết cả khí trời của ngta rồi còn j.",1,vihsd,1
"Cháu tôi đi học được 3 tuần, đọc viết chậm hơn các bạn, một tuần 7 ngày học 6 ngày, suốt ngày ngồi bàn học. Theo tôi trẻ em cần phải được chơi nhiều hơn, học đến đâu thì học, đừng nên ép các cháu quá!",0,victsd,0
Cho lên top trenning luôn mọi người ơi,0,vihsd,0
cái vụ 90% hát sai thì sao nhỉ?,0,vihsd,0
"chữ đánh máy một kiểu, chữ viết tay một kiểu. làm khó cho các cháu rồi.",1,victsd,1
Cả team mỗi người bắn dính cả chục viên nhưng không chết =)),0,vihsd,0
Haha trend cai(.),1,vihsd,1
Chắc hít dạ hương xong lú cmnr,1,vihsd,1
Nhiều đồ giá trị quá. Cafe Bao Cấp mà thấy bức ảnh này chắc thích mê các món đồ quá.,0,vihsd,0
"Đánh chết cụ mấy tg nhà báo đó đi, láo lz, nta đéo cho còn cố vào tự ý hành động, dm mấy tg nhà báo tốt nghiệp TTGDTX thì có quy củ đb j, đánh chết mẹ nó đi",2,vihsd,1
Trần Nhật 🙂 m đọc lại cmt xem t ns đúng hay sai mà m ns t như con bò ở quê m,1,vihsd,1
"Trận hôm quá hay thật, tiến lên Barca.",0,victsd,0
Ba chào các chú di con🤣🤣🤣,0,vihsd,0
tiec cho gd bac sy qua .con vi rut nay that nguy h .on troi nuoc Việt Nam! minh con may man nheu,0,vihsd,0
Mặc bộ đồ bơi bằng hình cá voi sát thủ thì lo gì cá mập,0,victsd,0
Ng ta có ngu ngơ ng ta mới đi hỏi. Chứ nó khôn như ông admin hỏi làm đéo gì cho nó mang tiếng. Thánh chửi thành thánh soi. Cũng móc từ tokyo baito mà ra. Ở sâu xa ng vn vẫn thích coi móc ng vn. Nói đi cũng phải nói lại . Đứa thì có chút lòng tham. Đứa,0,vihsd,0
Đá cho vui thôi màThay HLV trưởng mà bảo là thay đổi nhỏ trên băng ghế chỉ đạo thì đúng là đá chơi thôi thật. HLV cũng ngồi vào cho vui theo đúng tiêu chí,0,victsd,0
"Lương Kiều Trúc Uyên con giời cũng chết chứ chủ tịch mà to à, tầm này là cái đinh hết =)))",0,vihsd,0
['Mặt như dầy trâu đít'],1,gen-vihsd,1
"Seltos đi bạn, thời trang, trẻ trung, cá tính. Kona như siêu nhân ấy.",0,victsd,0
ngta nhiều lắm có 2 mặt đằng này tận 4 mặt !!!,2,vihsd,1
"['Thế mà chúng nó giật cộng tít lại gộp. lẽ Tít ra phải là: Muốn "" người giết? Hãy làm an công ""']",2,gen-vihsd,1
Các chú để anh,0,vihsd,0
Tận cùng tội ác - Chính là đây !Phải Cách ly ngay - Lũ mặt dầyĐang tâm đối xử Con và CháuCho tù rũ xác hai đứa bây !,1,victsd,1
"Theo tôi hiện nay hơi sớm để đầu tư đất, bạn nên chờ vào cuối năm nay.",0,victsd,0
"Một con số khổng lồ. Chưa kể những trường hợp phá thai chui, hay em bé sinh ra bị bỏ rơi này nọ.",0,victsd,0
Gặp Leipzig ở nhóm 3 cũng ngán lắm đấy.,0,victsd,0
Hoàng Như Ngọc táo chó,0,vihsd,0
